INDEX,CHANNEL,SAMPLE,IBD_ID,IBD_Name,Cell_ID,Cell_Name,NielsenArea,StoreTypeChannel,StoreType,Handler,BAU_XPanel,BAU_ZPanel,BAU_XUniverse,BAU_ZUniverse,BAU_XFactor,BAU_ZFactor,BAU_XZRatio,VUE_XUniverse,VUE_ZUniverse,VUE_XPanel,VUE_ZPanel,VUE_XFactor,VUE_ZFactor,VUE_XZRatio,VUE_XZDistance,XZ Proposed Distance,ADJ_XFactor,ADJ_XUniverse,VAR_XUniverse (BAU vs VUE),VAR_XUniverse (BAU vs ADJ),VAR_XFactor (BAU vs VUE),VAR_XFactor (BAU vs ADJ),VAR_ZUniverse,BAU_N Area-Channel Cell Weight,BAU_NSPC Area-Channel Cell Weight,VUE_N Area-Channel Cell Weight,VUE_NSPC Area-Channel Cell Weight,ADJ_NSPC Area-Channel Cell Weight,N Area-Channel Cell Weight diff (BAU vs VUE),NSPC Area-Channel Cell Weight diff (BAU vs VUE),NSPC Area-Channel Cell Weight diff (BAU vs ADJ),NSPC Area-Channel Cell Weight diff (VUE vs ADJ),Average BAU Universe,Average BAU Panel,Average VUE Universe,Average VUE Panel,Average ADJ Universe,DTest,NSPCTest,XFTest,SignTest,CellDiagnostic
CERVEZAS,MONT,20000211,20227880,33 TRADICIONAL CUNDIBOY METRO PEQUENAS,10003580,4443_BOGOTA_NOR_TRADICIONALES_PEQ,4:cundi_boy,Tradicionales,4:tradicional,1,26484,10,16310402,2286,615.8587,228.6,2.6940450568678918,16781800,2317,26884,10,624.2102,231.7,2.694,1.9885,1.9885,624.2102,16781800,0.0289,0.0289,0.0136,0.0136,0.0136,0.06451612903225806,0.07427168650080888,0.06501487176609237,0.0741175325248873,0.0741175325248873,-0.0004987427338343092,0.00015415397592158375,0.00015415397592158375,0.0,7134.909,2648.4,7242.9,2688.4,7242.9,0,0,0,0,Normal
CERVEZAS,MONT,20000211,20227883,28 TRAD NO MANEJANTES,10003741,19060_BOGOTA_NOR_TRADICIONALES_GRD_NM,4:cundi_boy,Tradicionales,4:tradicional,0,1,1,295,295,295.0,295.0,1.0,298,298,1,1,298.0,298.0,1.0,0.0,0.0,298.0,298,0.0102,0.0102,0.0102,0.0102,0.0102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,Normal
CERVEZAS,MONT,20000211,20227904,20 TRADICIONALES LLANOS,10003634,7473_VILLAVICENCIO_TRADICIONALES_PEQ,7:llanos,Tradicionales,4:tradicional,1,52952,16,6900144,1558,130.3094,97.375,1.3382223363286265,7113737,1580,53831,16,132.1495,98.75,1.3382,1.011,1.011,132.1495,7113737,0.031,0.031,0.0141,0.0141,0.0141,0.20170895908855516,0.17793172304014812,0.20381836945304438,0.21801985053104844,0.21801985053104844,-0.0021094103644892226,-0.04008812749090032,-0.04008812749090032,0.0,4428.847,3309.5,4502.365,3364.438,4502.365,0,0,0,0,Normal
CERVEZAS,MONT,20000211,20227882,24 TRADICIONAL GRANDES CUNDI_METRO+CENTRO_CAP,10003581,4445_BOGOTA_NOR_TRADICIONALES_GRD,4:cundi_boy,Tradicionales,4:tradicional,1,26098,7,8266594,1528,316.752,218.2857,1.4510891002021664,6300290,1542,19709,7,319.6542,220.2857,1.4511,0.8225,0.8225,319.6542,6300290,-0.2379,-0.2379,0.0092,0.0092,0.0092,0.04312364180283916,0.03764308678581115,0.043268421347999325,0.027825498396549964,0.027825498396549964,-0.00014477954516016467,0.009817588389261188,0.009817588389261188,0.0,5410.075,3728.286,4085.791,2815.571,4085.791,0,1,0,1,Anomalous
CERVEZAS,MONT,20000211,20227888,14 EJE_CAFETERO TRAD,10003609,5463_PEREIRA_AREA_METRO_TRADICIONALES_GRD,5:eje_cafetero,Tradicionales,4:tradicional,1,6793,4,574178,231,84.525,57.75,1.4636363636363636,697172,231,8248,4,84.525,57.75,1.4636,0.6335,0.6335,84.525,697172,0.2142,0.2142,0.0,0.0,0.0,0.020171149144254278,0.011926324065346546,0.020307692307692308,0.012500203504027372,0.012500203504027372,-0.00013654316343802986,-0.0005738794386808254,-0.0005738794386808254,0.0,2485.619,1698.25,3018.061,2062.0,3018.061,0,1,0,1,Anomalous
CERVEZAS,MONT,20000211,20227894,9 TRADICIONAL ANTIOQUIA_CHOCO RURAL,10003526,2416_ANTIOQUIA_TRADICIONALES,2:antioquia_choco,Tradicionales,4:tradicional,1,85603,26,28517258,7296,333.1339,280.6154,1.187154732063885,31508400,7295,94594,26,333.0882,280.5769,1.1872,0.8039,0.8039,333.0882,31508400,0.1049,0.1049,-0.0001,-0.0001,-0.0001,0.29438347320852165,0.277837560057825,0.29542785404770583,0.28542647911530944,0.28542647911530944,-0.001044380839184178,-0.007588919057484433,-0.007588919057484433,0.0,3908.615,3292.423,4319.178,3638.231,4319.178,0,0,0,1,Normal
CERVEZAS,MONT,20000211,20227884,26 TRADICIONAL METRO ANTIOQUIA_CHOCO PEQ+SANT GRA,10003559,3439_BUCARAMANGA_AREA_METRO_TRADICIONALES_GRD,3:santanderes,Tradicionales,4:tradicional,1,14577,7,1880841,668,129.028,95.4286,1.352089415542091,2372271,662,18552,7,127.869,94.5714,1.3521,0.689,0.689,127.869,2372271,0.2613,0.2613,-0.009,-0.009,-0.009,0.04625398144301343,0.0218646910629977,0.045689833666919734,0.020779878377843456,0.020779878377843456,0.0005641477760936972,0.0010848126851542433,0.0010848126851542433,0.0,2815.63,2082.429,3583.491,2650.286,3583.491,0,1,0,1,Anomalous
CERVEZAS,MONT,20000211,20229022,40 TRADICIONAL METRO GRANDES ATLA+ANTIO,10003452,147_BARRANQUILLA_OCC_TRADICIONALES_GRD,1:atlantico,Tradicionales,4:tradicional,1,47314,15,8196147,1210,173.2288,80.6667,2.1474635754282745,8200742,1207,47458,15,172.7993,80.4667,2.1475,2.0695,2.0695,172.7993,8200742,0.0006,0.0006,-0.0025,-0.0025,-0.0025,0.03748451053283767,0.035170770898145735,0.03749961164445273,0.029661062098792216,0.029661062098792216,-1.5101111615060947e-05,0.0055097087993535195,0.0055097087993535195,0.0,6773.675,3154.267,6794.318,3163.867,6794.318,0,0,0,1,Normal
CERVEZAS,MONT,20000211,20227877,31 TRADICIONAL ATLANTICO PEQUENAS MANEJ,10003451,145_BARRANQUILLA_OCC_TRADICIONALES_PEQ,1:atlantico,Tradicionales,4:tradicional,1,73721,17,12308624,600,166.9622,35.2941,4.730598031965682,20107000,590,122469,17,164.1797,34.7059,4.7306,3.2515,3.2515,164.1797,20107000,0.6336,0.6336,-0.0167,-0.0167,-0.0167,0.01858736059479554,0.052817963706046044,0.018330381831174077,0.0727245139062313,0.0727245139062313,0.00025697876362146266,-0.01990655020018526,-0.01990655020018526,0.0,20514.373,4336.529,34079.661,7204.059,34079.661,1,1,0,1,Anomalous
CERVEZAS,MONT,20000211,20227878,32 TRADICIONAL PEQ CENTRO_CAP+PACIFICO,10003661,8485_CALI_ORI_TRADICIONALES_PEQ,8:pacifico,Tradicionales,4:tradicional,1,41453,24,10590523,3577,255.4827,149.0417,1.7141692559867474,13037900,3517,51902,24,251.1973,146.5417,1.7142,2.041,2.041,251.1973,13037900,0.2311,0.2311,-0.0168,-0.0168,-0.0168,0.10052553185509934,0.08055691976200599,0.09934466979266708,0.07653157778870576,0.07653157778870576,0.0011808620624322586,0.004025341973300234,0.004025341973300234,0.0,2960.728,1727.208,3707.108,2162.583,3707.108,0,1,0,1,Anomalous
CERVEZAS,MONT,20000211,20231340,48 LICORERIAS PACIFICO,10003670,8639_CALI_ORI_LICORERIAS,8:pacifico,Tradicionales,6:licoreria,1,29181,5,1075559,241,36.8582,48.2,0.7646929460580911,1188383,240,32376,5,36.7053,48.0,0.7647,-0.6881,-0.6881,36.7053,1188383,0.1049,0.1049,-0.0041,-0.0041,-0.0041,0.006772897169996909,0.00818125035584205,0.006779278006892266,0.006975726612972605,0.006975726612972605,-6.380836895357109e-06,0.0012055237428694448,0.0012055237428694448,0.0,4462.9,5836.2,4951.596,6475.2,4951.596,0,0,0,1,Normal
CERVEZAS,MONT,20000211,20227882,24 TRADICIONAL GRANDES CUNDI_METRO+CENTRO_CAP,10003590,4458_BOGOTA_AREA_METRO_TRADICIONALES_GRD,4:cundi_boy,Tradicionales,4:tradicional,1,47635,7,4999533,995,104.955,142.1429,0.7383766617959814,5264983,1018,49030,7,107.3811,145.4286,0.7384,-0.9374,-0.9374,107.3811,5264983,0.0531,0.0531,0.0231,0.0231,0.0231,0.02808116727344566,0.022766069630070954,0.028565014871766093,0.023253021055278853,0.023253021055278853,-0.0004838475983204339,-0.0004869514252078995,-0.0004869514252078995,0.0,5024.656,6805.0,5171.889,7004.286,5171.889,0,0,0,0,Normal
CERVEZAS,MONT,20000211,20229022,40 TRADICIONAL METRO GRANDES ATLA+ANTIO,10003536,2431_MEDELLIN_SUR_TRADICIONALES_GRD,2:antioquia_choco,Tradicionales,4:tradicional,1,63951,5,2495095,204,39.0157,40.8,0.9562671568627452,2793048,209,69875,5,39.972,41.8,0.9563,-0.1023,-0.1023,39.972,2793048,0.1194,0.1194,0.0245,0.0245,0.0245,0.008231116849580375,0.024309178214556214,0.008463937148179647,0.025301502349851367,0.025301502349851367,-0.00023282029859927195,-0.0009923241352951528,-0.0009923241352951528,0.0,12230.858,12790.2,13363.866,13975.0,13363.866,0,0,0,0,Normal
CERVEZAS,MONT,20000211,20227896,34 TRADICIONAL SANTANDERES METRO_PEQUENAS,10003558,3437_BUCARAMANGA_AREA_METRO_TRADICIONALES_PEQ,3:santanderes,Tradicionales,4:tradicional,1,48998,23,7778844,1595,158.7584,69.3478,2.289306942685997,9822729,1586,62223,23,157.8626,68.9565,2.2893,2.7009,2.7009,157.8626,9822729,0.2627,0.2627,-0.0056,-0.0056,-0.0056,0.11044176706827309,0.09042870762985987,0.10946235074884395,0.08604207274738675,0.08604207274738675,0.0009794163194291466,0.004386634882473123,0.004386634882473123,0.0,4877.018,2130.348,6193.398,2705.348,6193.398,0,1,0,1,Anomalous
CERVEZAS,MONT,20000211,20227884,26 TRADICIONAL METRO ANTIOQUIA_CHOCO PEQ+SANT GRA,10003527,2417_MEDELLIN_AREA_METRO_TRADICIONALES_PEQ,2:antioquia_choco,Tradicionales,4:tradicional,1,31159,8,10395292,2170,333.6208,271.25,1.2299384331797234,11378600,2156,34327,8,331.4684,269.5,1.2299,0.5288,0.5288,331.4684,11378600,0.0946,0.0946,-0.0065,-0.0065,-0.0065,0.08755648805681085,0.10127911194577781,0.08731219373911635,0.10307580630122316,0.10307580630122316,0.0002442943176945017,-0.0017966943554453552,-0.0017966943554453552,0.0,4790.457,3894.875,5277.644,4290.875,5277.644,0,0,0,1,Normal
CERVEZAS,MONT,20000211,20227877,31 TRADICIONAL ATLANTICO PEQUENAS MANEJ,10003453,148_BARRANQUILLA_ORI_TRADICIONALES_PEQ,1:atlantico,Tradicionales,4:tradicional,1,40535,11,4051154,472,99.9421,42.9091,2.329158616703683,5917272,459,60883,11,97.1895,41.7273,2.3292,1.8927,1.8927,97.1895,5917272,0.4606,0.4606,-0.0275,-0.0275,-0.0275,0.014622057001239157,0.017384047553942933,0.014260415695777798,0.021402035602076548,0.021402035602076548,0.0003616413054613587,-0.004017988048133615,-0.004017988048133615,0.0,8582.953,3685.0,12891.66,5534.818,12891.66,0,1,0,1,Anomalous
CERVEZAS,MONT,20000211,20227883,28 TRAD NO MANEJANTES,10003772,19086_CALI_AREA_METRO_TRADICIONALES_PEQ_NM,8:pacifico,Tradicionales,4:tradicional,0,1,1,399,399,399.0,399.0,1.0,379,379,1,1,379.0,379.0,1.0,0.0,0.0,379.0,379,-0.0501,-0.0501,-0.0501,-0.0501,-0.0501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0,0,1,0,Normal
CERVEZAS,MONT,20000211,20227878,32 TRADICIONAL PEQ CENTRO_CAP+PACIFICO,10003657,8479_CALI_AREA_METRO_TRADICIONALES_PEQ,8:pacifico,Tradicionales,4:tradicional,1,11257,8,6379800,1974,566.7407,246.75,2.2968214792299895,9773772,2000,17021,8,574.2054,250.0,2.2968,1.597,1.597,574.2054,9773772,0.532,0.532,0.0132,0.0132,0.0132,0.05547592951690414,0.048528012893947335,0.05649398339076888,0.05737137055101468,0.05737137055101468,-0.0010180538738647424,-0.008843357657067348,-0.008843357657067348,0.0,3231.915,1407.125,4886.886,2127.625,4886.886,0,1,0,0,Normal
CERVEZAS,MONT,20000211,20227883,28 TRAD NO MANEJANTES,10003755,19072_PEREIRA_AREA_METRO_TRADICIONALES_PEQ_NM,5:eje_cafetero,Tradicionales,4:tradicional,0,1,1,313,313,313.0,313.0,1.0,313,313,1,1,313.0,313.0,1.0,0.0,0.0,313.0,313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,Normal
CERVEZAS,MONT,20000211,20227883,28 TRAD NO MANEJANTES,10003874,24282_MEDELLIN_CEN_BAJ_TRADICIONALES_GRD_NM,2:antioquia_choco,Tradicionales,4:tradicional,0,1,1,17,17,17.0,17.0,1.0,18,18,1,1,18.0,18.0,1.0,0.0,0.0,18.0,18,0.0588,0.0588,0.0588,0.0588,0.0588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0,0,1,0,Normal
CERVEZAS,MONT,20000211,20227884,26 TRADICIONAL METRO ANTIOQUIA_CHOCO PEQ+SANT GRA,10003529,2420_MEDELLIN_NOR_TRADICIONALES_PEQ,2:antioquia_choco,Tradicionales,4:tradicional,1,16971,8,5713684,3370,336.6734,421.25,0.7992246884272998,5043074,3357,15037,8,335.3747,419.625,0.7992,-0.7105,-0.7105,335.3747,5043074,-0.1174,-0.1174,-0.0039,-0.0039,-0.0039,0.13597482246610718,0.05566720410151052,0.13594945936095248,0.04568390828280586,0.04568390828280586,2.536310515469098e-05,0.009983295818704663,0.009983295818704663,0.0,1695.455,2121.375,1502.256,1879.625,1502.256,0,0,0,0,Normal
CERVEZAS,MONT,20000211,20227896,34 TRADICIONAL SANTANDERES METRO_PEQUENAS,10003556,3434_CUCUTA_TRADICIONALES_PEQ,3:santanderes,Tradicionales,4:tradicional,1,58985,40,12193350,2131,206.7195,53.275,3.8802346316283436,18623700,2110,90988,40,204.6824,52.75,3.8802,4.6946,4.6946,204.6824,18623700,0.5274,0.5274,-0.0099,-0.0099,-0.0099,0.14755574020218806,0.1417471390580081,0.14562771757885293,0.16313406897670762,0.16313406897670762,0.001928022623335135,-0.021386929918699532,-0.021386929918699532,0.0,5721.891,1474.625,8826.398,2274.7,8826.398,1,1,0,1,Anomalous
CERVEZAS,MONT,20000211,20231329,50 RESTAURANTE + PANADERIAS PACIFICO,10092645,CALI_ORI_RESTAURANTES_CAFETERIAS,8:pacifico,Consumo Local,"15:restaurante,32:panaderia/cafeteria",1,17237,9,999093,347,57.9621,38.5556,1.5033380364979407,999788,338,17708,9,56.4588,37.5556,1.5033,1.0044,1.0044,56.4588,999788,0.0007,0.0007,-0.0259,-0.0259,-0.0259,0.02818388564002599,0.010864925228759335,0.027643739265559828,0.011127692167522149,0.011127692167522149,0.0005401463744661612,-0.00026276693876281336,-0.00026276693876281336,0.0,2879.231,1915.222,2957.953,1967.556,2957.953,0,0,0,1,Normal
CERVEZAS,MONT,20000211,20227883,28 TRAD NO MANEJANTES,10003735,19055_BUCARAMANGA_AREA_METRO_TRADICIONALES_PEQ_NM,3:santanderes,Tradicionales,4:tradicional,0,1,1,481,481,481.0,481.0,1.0,474,474,1,1,474.0,474.0,1.0,0.0,0.0,474.0,474,-0.0146,-0.0146,-0.0146,-0.0146,-0.0146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,Normal
CERVEZAS,MONT,20000211,20227883,28 TRAD NO MANEJANTES,10003742,19061_BOGOTA_ORI_TRADICIONALES_PEQ_NM,4:cundi_boy,Tradicionales,4:tradicional,0,1,1,543,543,543.0,543.0,1.0,544,544,1,1,544.0,544.0,1.0,0.0,0.0,544.0,544,0.0018,0.0018,0.0018,0.0018,0.0018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,Normal
CERVEZAS,MONT,20000211,20227883,28 TRAD NO MANEJANTES,10003759,19075_PEREIRA_TRADICIONALES_GRD_NM,5:eje_cafetero,Tradicionales,4:tradicional,0,1,1,25,25,25.0,25.0,1.0,25,25,1,1,25.0,25.0,1.0,0.0,0.0,25.0,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,Normal
CERVEZAS,MONT,20000211,20227883,28 TRAD NO MANEJANTES,10003681,14152_ATLANTICO_NOR_RESTO_TRADICIONALES_NM,1:atlantico,Tradicionales,4:tradicional,0,2,2,11525,11525,5762.5,5762.5,1.0,11535,11535,2,2,5767.5,5767.5,1.0,0.0,0.0,5767.5,11535,0.0009,0.0009,0.0009,0.0009,0.0009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,Normal
CERVEZAS,MONT,20000211,20227882,24 TRADICIONAL GRANDES CUNDI_METRO+CENTRO_CAP,10003583,4448_BOGOTA_ORI_TRADICIONALES_GRD,4:cundi_boy,Tradicionales,4:tradicional,1,9881,5,3993607,830,404.1703,166.0,2.434760843373494,3521836,822,8798,5,400.2747,164.4,2.4348,1.3177,1.3177,400.2747,3521836,-0.1181,-0.1181,-0.0096,-0.0096,-0.0096,0.02342449129342703,0.018185445528040075,0.0230652674111903,0.015554338287747379,0.015554338287747379,0.0003592238822367304,0.002631107240292696,0.002631107240292696,0.0,4811.575,1976.2,4284.472,1759.6,4284.472,0,0,0,0,Normal
CERVEZAS,MONT,20000211,20227897,10 PACIFICO TRAD RURAL,10003654,8476_PUTUMAYO_TRADICIONALES,8:pacifico,Tradicionales,4:tradicional,1,5511,5,8936675,2372,1621.6068,474.4,3.4182268128161892,9302347,2360,5765,5,1613.4031,472.0,3.4182,1.5819,1.5819,1613.4031,9302347,0.0409,0.0409,-0.0051,-0.0051,-0.0051,0.0666610460051148,0.0679769083088838,0.06666290040110728,0.05460413817010667,0.05460413817010667,-1.8543959924843811e-06,0.013372770138777128,0.013372770138777128,0.0,3767.57,1102.2,3941.672,1153.0,3941.672,0,0,0,1,Normal
CERVEZAS,MONT,20000211,20227905,15 SANTANDERES BAR+TRAD_RURAL,10003555,3433_SANTANDERES_TRADICIONALES,3:santanderes,Tradicionales,4:tradicional,1,55115,12,39124120,5821,709.8634,485.0833,1.4633845362229538,52747100,5832,74165,12,711.2049,486.0,1.4634,1.0969,1.0969,711.2049,52747100,0.3482,0.3482,0.0019,0.0019,0.0019,0.4030605179338042,0.45481611519083726,0.4025122506729243,0.46203756770788273,0.46203756770788273,0.00054826726087992,-0.007221452517045479,-0.007221452517045479,0.0,6721.203,4592.917,9044.427,6180.417,9044.427,0,1,0,0,Normal
CERVEZAS,MONT,20000211,20227883,28 TRAD NO MANEJANTES,10003751,19069_BOGOTA_AREA_METRO_TRADICIONALES_GRD_NM,4:cundi_boy,Tradicionales,4:tradicional,0,1,1,175,175,175.0,175.0,1.0,189,189,1,1,189.0,189.0,1.0,0.0,0.0,189.0,189,0.08,0.08,0.08,0.08,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0,0,1,0,Normal
CERVEZAS,MONT,20000211,20227883,28 TRAD NO MANEJANTES,10003773,19087_CALI_AREA_METRO_TRADICIONALES_GRD_NM,8:pacifico,Tradicionales,4:tradicional,0,1,1,150,150,150.0,150.0,1.0,134,134,1,1,134.0,134.0,1.0,0.0,0.0,134.0,134,-0.1067,-0.1067,-0.1067,-0.1067,-0.1067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0,0,1,0,Normal
CERVEZAS,MONT,20000211,20229020,39 SUPERMERCADOS CUND+EJE+CENT+LLAN+PAC,10003646,8139_CALI_SUR_SUPER_IND_Y_OTRAS_CAD,8:pacifico,Autoservicios,1:supermercados,1,46410,3,231159,5,4.9808,1.6667,2.9884202315953683,79446,5,15950,3,4.9808,1.6667,2.9884,1.1525,1.1525,4.9808,79446,-0.6563,-0.6563,0.0,0.0,0.0,0.002566735112936345,0.019366474925224357,0.002552322613578356,0.008562286794252062,0.008562286794252062,1.4412499357988658e-05,0.010804188130972295,0.010804188130972295,0.0,46231.8,15470.0,15889.2,5316.667,15889.2,0,1,0,1,Anomalous
CERVEZAS,MONT,20000211,20227901,27 BAR PACIFICO,10003726,19045_CALI_SUR_BARES,8:pacifico,Consumo Local,11:bar,1,57144,5,631715,62,11.0548,12.4,0.8915161290322581,624644,62,56504,5,11.0548,12.4,0.8915,-0.2721,-0.2721,11.0548,624644,-0.0112,-0.0112,0.0,0.0,0.0,0.0050357374918778425,0.006869767119663238,0.0050707450723807964,0.00695232003813779,0.00695232003813779,-3.500758050295396e-05,-8.255291847455212e-05,-8.255291847455212e-05,0.0,10188.952,11428.8,10074.903,11300.8,10074.903,0,0,0,1,Normal
CERVEZAS,MONT,20000211,20227883,28 TRAD NO MANEJANTES,10003766,19081_VILLAVICENCIO_TRADICIONALES_PEQ_NM,7:llanos,Tradicionales,4:tradicional,0,1,1,524,524,524.0,524.0,1.0,531,531,1,1,531.0,531.0,1.0,0.0,0.0,531.0,531,0.0134,0.0134,0.0134,0.0134,0.0134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,Normal
CERVEZAS,MONT,20000211,20227888,14 EJE_CAFETERO TRAD,10003611,5466_PEREIRA_TRADICIONALES_GRD,5:eje_cafetero,Tradicionales,4:tradicional,1,19827,8,1423019,437,71.7718,54.625,1.313900228832952,1843080,437,25679,8,71.7718,54.625,1.3139,0.6757,0.6757,71.7718,1843080,0.2952,0.2952,0.0,0.0,0.0,0.03815927348934684,0.02955770814128263,0.03841758241758242,0.03304618526590679,0.03304618526590679,-0.00025830892823557744,-0.0034884771246241585,-0.0034884771246241585,0.0,3256.336,2478.375,4217.574,3209.875,4217.574,0,1,0,1,Anomalous
CERVEZAS,MONT,20000211,20227898,8 TRADICIONAL CUNDIBOY RURAL,10003591,4459_BOYACA_TRADICIONALES,4:cundi_boy,Tradicionales,4:tradicional,1,103488,26,22195051,4930,214.4698,189.6154,1.1310779609673054,23453100,4960,108692,26,215.7748,190.7692,1.1311,0.5909,0.5909,215.7748,23453100,0.0567,0.0567,0.0061,0.0061,0.0061,0.13913583382722322,0.10106825507681937,0.1391772826757955,0.10358161234548345,0.10358161234548345,-4.1448848572267494e-05,-0.002513357268664085,-0.002513357268664085,0.0,4502.039,3980.308,4728.448,4180.462,4728.448,0,0,0,0,Normal
CERVEZAS,MONT,20000211,20227892,2 TRADICIONAL ATLANTICO RURAL,10003500,1415_ATLANTICO_NOR_RESTO_TRADICIONALES,1:atlantico,Tradicionales,4:tradicional,1,66781,27,48699606,10703,729.2434,396.4074,1.8396311471481106,51914500,10712,71129,27,729.8565,396.7407,1.8396,2.3716,2.3716,729.8565,51914500,0.066,0.066,0.0008,0.0008,0.0008,0.33156753407682776,0.2089765697779656,0.3328051697890453,0.1877682785689086,0.1877682785689086,-0.0012376357122175219,0.021208291209057012,0.021208291209057012,0.0,4550.089,2473.37,4846.387,2634.407,4846.387,0,0,0,0,Normal
CERVEZAS,MONT,20000211,20229022,40 TRADICIONAL METRO GRANDES ATLA+ANTIO,10003534,2428_MEDELLIN_CEN_BAJ_TRADICIONALES_GRD,2:antioquia_choco,Tradicionales,4:tradicional,1,33925,8,3339543,445,98.439,55.625,1.7696898876404492,3413921,450,34295,8,99.5451,56.25,1.7697,1.2302,1.2302,99.5451,3413921,0.0223,0.0223,0.0112,0.0112,0.0112,0.017955132343447384,0.032536454901386,0.018223788118090146,0.030925830921526207,0.030925830921526207,-0.0002686557746427627,0.0016106239798597925,0.0016106239798597925,0.0,7504.591,4240.625,7586.491,4286.875,7586.491,0,0,0,0,Normal
CERVEZAS,MONT,20000211,20231326,43 REST+PANADERIAS NO MANEJANTES,10003807,19115_CALI_SUR_RESTAURANTES_NM,8:pacifico,Consumo Local,15:restaurante,0,1,1,264,264,264.0,264.0,1.0,267,267,1,1,267.0,267.0,1.0,0.0,0.0,267.0,267,0.0114,0.0114,0.0114,0.0114,0.0114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,Normal
CERVEZAS,MONT,20000211,20227883,28 TRAD NO MANEJANTES,10003736,19056_BUCARAMANGA_AREA_METRO_TRADICIONALES_GRD_NM,3:santanderes,Tradicionales,4:tradicional,0,1,1,62,62,62.0,62.0,1.0,61,61,1,1,61.0,61.0,1.0,0.0,0.0,61.0,61,-0.0161,-0.0161,-0.0161,-0.0161,-0.0161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,Normal
CERVEZAS,MONT,20000211,20227883,28 TRAD NO MANEJANTES,10003743,19062_BOGOTA_ORI_TRADICIONALES_GRD_NM,4:cundi_boy,Tradicionales,4:tradicional,0,1,1,138,138,138.0,138.0,1.0,137,137,1,1,137.0,137.0,1.0,0.0,0.0,137.0,137,-0.0072,-0.0072,-0.0072,-0.0072,-0.0072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,Normal
CERVEZAS,MONT,20000211,20227880,33 TRADICIONAL CUNDIBOY METRO PEQUENAS,10003582,4446_BOGOTA_ORI_TRADICIONALES_PEQ,4:cundi_boy,Tradicionales,4:tradicional,1,16594,6,2931561,1025,176.6639,170.8333,1.0341303481229949,2265115,1027,12796,6,177.0087,171.1667,1.0341,0.0808,0.0808,177.0087,2265115,-0.2273,-0.2273,0.002,0.002,0.002,0.028927835633449046,0.013349271192089429,0.028817554295976204,0.010003976610680027,0.010003976610680027,0.0001102813374728416,0.003345294581409402,0.003345294581409402,0.0,2860.06,2765.667,2205.565,2132.667,2205.565,0,1,0,1,Anomalous
CERVEZAS,MONT,20000211,20227897,10 PACIFICO TRAD RURAL,10003656,8478_VALLE_DEL_CAUCA_TRADICIONALES,8:pacifico,Tradicionales,4:tradicional,1,35325,23,25440237,8450,720.1766,367.3913,1.9602440231981542,30515400,8424,42502,23,717.9607,366.2609,1.9602,2.3493,2.3493,717.9607,30515400,0.1995,0.1995,-0.0031,-0.0031,-0.0031,0.23747295056628165,0.1935114187217587,0.23795265804191854,0.17912330274457328,0.17912330274457328,-0.00047970747563688687,0.014388115977185423,0.014388115977185423,0.0,3010.679,1535.87,3622.436,1847.913,3622.436,0,1,0,1,Anomalous
CERVEZAS,MONT,20000211,20227883,28 TRAD NO MANEJANTES,10003750,19068_BOGOTA_AREA_METRO_TRADICIONALES_PEQ_NM,4:cundi_boy,Tradicionales,4:tradicional,0,1,1,1103,1103,1103.0,1103.0,1.0,1108,1108,1,1,1108.0,1108.0,1.0,0.0,0.0,1108.0,1108,0.0045,0.0045,0.0045,0.0045,0.0045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,Normal
